id(時間割コード),classId(何かに使うかもしれない通し番号),name,teacher,credit,style,url,termperiod
42R17,20211135,社会調査法入門(4),松崎　良美,1,オンライン(未確定),Coming Soon…,T4Thu2
42R18,20211136,国際日本文化論(4),Sookyeong Hong,1,オンライン(未確定),Coming Soon…,T4Thu2
43A01,20211137,ロシア語 III (演習) (1),松嵜　英也,1,オンライン,Coming Soon…,T1Thu3
43A02,20211138,余暇教育(スポーツと身体スキル),井上　則子,0.5,ハイブリッド,Coming Soon…,T1Thu3
43A03,20211139,アメリカ社会(1),西川　賢,1,オンライン,Coming Soon…,T1Thu3
43A04,20211140,ヨーロッパ文化(スペイン)(1),中井　博康,1,オンライン,Coming Soon…,T1Thu3
43A05,20211141,日本研究(Japanese Society)(1),Chris Burgess,1,オンライン,Coming Soon…,T1Thu3
43A06,20211142,イスラーム概論,徳永　佳晃,1,オンライン,Coming Soon…,T1Thu3
43A07,20211143,移民研究,増田　直子,1,オンライン,Coming Soon…,T1Thu3
43A08,20211144,イギリス文学特殊講義(演劇),森　祐希子,1,オンライン,Coming Soon…,T1Thu3
43A09,20211145,３年セミナー (1),木村　朗子,1,ハイブリッド,Coming Soon…,T1Thu3
43A10,20211146,多文化・国際協力の学び(1),木村　真希子,1,オンライン,Coming Soon…,T1Thu3
43A11,20211147,マイノリティ論,川端　浩平,1,オンライン,Coming Soon…,T1Thu3
43A12,20211148,開発と文化,丸山　淳子,1,オンライン,Coming Soon…,T1Thu3
43B01,20211149,ルベーグ積分(演習付),三上　敏夫,4,オンライン,Coming Soon…,T1Thu3/T2Thu3/T1Thu4/T2Thu4
43C01,20211150,２年プロジェクト,中野　美由紀・新田　善久 / 栗原　一貴・永井　敦,2,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3
43C02,20211151,２年プロジェクト,栗原　一貴・新田　善久 / 永井　敦・中野　美由紀,2,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3
43C03,20211152,２年プロジェクト,栗原　一貴・永井　敦 / 中野　美由紀・新田　善久,2,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3
43C04,20211153,２年プロジェクト,永井　敦・中野　美由紀 / 栗原　一貴・新田　善久,2,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3
43G01,20211154,総合,稲葉　利江子・水谷　明子・小野　創,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G02,20211155,Intensive Listening I,Bernard Francis Wilson,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G03,20211156,中国語 I (文法) H (国・多),橋本　幸枝,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G04,20211157,中国語 II (演習) b (英),呉　志剛,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G05,20211158,中国語 II (演習) d (英),姚　毅,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G06,20211159,中国語 II (演習) h (国・多),殷　晴,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G07,20211160,スペイン語 I (演習) b (英),浦　眞佐子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G08,20211161,スペイン語 II (講読) D (国・多),二宮　哲,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G09,20211162,韓国・朝鮮語 I (文法) A (英),金　愛慶,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G10,20211163,韓国・朝鮮語 I (文法) E (国・多),丁　元泰,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G11,20211164,Literary Reading I,村越　麻子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G12,20211165,Literary Reading I,高橋　百合子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G13,20211166,Literary Reading I,Iain B.M. Lambert,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G14,20211167,Literary Reading II,上神　弥生 / 森　祐希子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G15,20211168,Literary Reading II,Lillian R. Swain,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G16,20211169,Literary Reading II,佐賀　裕実,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G17,20211170,Academic Listening II,Christopher Piper,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G18,20211171,Grammar II (英),佐藤　陽介,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G19,20211172,Academic Writing & Presentation III,Paul Maxwell Shackleford,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G20,20211173,Academic Writing & Presentation III,Anthony Tobin,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G21,20211174,４年セミナー,John William Cheng,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G22,20211175,卒論指導,稲垣　善律,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G23,20211176,社会言語学,岩田　祐子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G24,20211177,言語とコミュニケーション,小谷　真理子 / Soo-Hye Han,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G25,20211178,日本語教授法,八木　公子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G26,20211179,通訳の理論と実践,中西　雅之,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G27,20211180,３年セミナー,新本　史斉,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G28,20211181,３年セミナー,朴　正鎮,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G29,20211182,４年セミナー,武田　万里子,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G30,20211183,４年セミナー,岡本　真希子,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G31,20211184,言語教育方法論 B,八木　公子,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G32,20211185,４年セミナー,原　隆,6,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3/T1Thu4/T3Thu4/T4Thu4
43G33,20211186,４年セミナー,菊池　弘明,6,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3/T1Thu4/T3Thu4/T4Thu4
43G34,20211187,４年セミナー,久野　雄介,6,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3/T1Thu4/T3Thu4/T4Thu4
43G35,20211188,４年セミナー / プロジェクト,来住　伸子,5,ハイブリッド,Coming Soon…,T1Thu3/T3Tue2/T3Thu3/T4Tue2/T4Thu3
43G36,20211189,英語科指導法 II,熊野　真理,3,ハイブリッド,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G37,20211190,線形代数学 II (演習付),小西　由紀子・植田　美佳,6,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3/T1Fri4/T3Fri4/T4Fri4
43G38,20211191,フランス語 IV (1)(3)(4),市川　裕史,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43G39,20211192,ロシア語 III (演習),松嵜　英也,3,オンライン,Coming Soon…,T1Thu3/T3Thu3/T4Thu3
43N01,20211193,ロシア語 III (演習) (3),松嵜　英也,1,オンライン(未確定),Coming Soon…,T3Thu3
43N02,20211194,余暇教育(スポーツと身体スキル),井上　則子,0.5,オンライン(未確定),Coming Soon…,T3Thu3
43N03,20211195,アメリカ社会(3),西川　賢,1,オンライン(未確定),Coming Soon…,T3Thu3
43N04,20211196,ヨーロッパ文化(スペイン)(3),中井　博康,1,オンライン(未確定),Coming Soon…,T3Thu3
43N05,20211197,日本研究(Japanese Society)(3),Chris Burgess,1,オンライン(未確定),Coming Soon…,T3Thu3
43N06,20211198,イスラーム地域研究入門,徳永　佳晃,1,オンライン(未確定),Coming Soon…,T3Thu3
43N07,20211199,ヨーロッパ社会(民族と言語)(3),多賀　吉隆,1,オンライン(未確定),Coming Soon…,T3Thu3
43N08,20211200,３年セミナー (3),木村　朗子,1,オンライン(未確定),Coming Soon…,T3Thu3
43N09,20211201,多文化・国際協力の学び(3),川端　浩平・木村　真希子・木村　朗子・丸山　淳子・松山　章子・三澤　健宏・八塚　春名,1,オンライン(未確定),Coming Soon…,T3Thu3
43P01,20211202,測度論的確率論(演習付),三上　敏夫,4,オンライン(未確定),Coming Soon…,T3Thu3/T4Thu3/T3Thu4/T4Thu4
43R01,20211203,ロシア語 III (演習) (4),松嵜　英也,1,オンライン(未確定),Coming Soon…,T4Thu3
43R02,20211204,健康教育,井上　則子,1,オンライン(未確定),Coming Soon…,T4Thu3
43R03,20211205,アメリカ社会(4),西川　賢,1,オンライン(未確定),Coming Soon…,T4Thu3
43R04,20211206,ヨーロッパ文化(スペイン)(4),中井　博康,1,オンライン(未確定),Coming Soon…,T4Thu3
43R05,20211207,日本研究(Japanese Society)(4),Chris Burgess,1,オンライン(未確定),Coming Soon…,T4Thu3
43R06,20211208,イスラーム地域研究特論,徳永　佳晃,1,オンライン(未確定),Coming Soon…,T4Thu3
43R07,20211209,２年セミナー,青柳　龍也,1,オンライン(未確定),Coming Soon…,T4Thu3
43R08,20211210,２年セミナー,中野　美由紀,1,オンライン(未確定),Coming Soon…,T4Thu3
43R09,20211211,２年セミナー,貞廣　泰造,1,オンライン(未確定),Coming Soon…,T4Thu3
43R10,20211212,２年セミナー,杉村　大輔,1,オンライン(未確定),Coming Soon…,T4Thu3
43R11,20211213,国際移動論,木村　真希子,1,オンライン(未確定),Coming Soon…,T4Thu3
43R12,20211214,ヨーロッパ社会(民族と言語)(4),野村　佳世,1,オンライン(未確定),Coming Soon…,T4Thu3
43R13,20211215,３年セミナー (4),木村　朗子,1,オンライン(未確定),Coming Soon…,T4Thu3
43R14,20211216,多文化・国際協力の学び(4),丸山　淳子,1,オンライン(未確定),Coming Soon…,T4Thu3
43R15,20211217,グローバリゼーションと文化,川端　浩平,1,オンライン(未確定),Coming Soon…,T4Thu3
44A01,20211218,世界の文学(東欧)(1),久山　宏一,1,オンライン,Coming Soon…,T1Thu4
44A02,20211219,日本史概説(1),岡本　真希子,1,オンライン,Coming Soon…,T1Thu4
44A03,20211220,日本史概論(1),岡本　真希子,1,オンライン,Coming Soon…,T1Thu4
44A04,20211221,ドイツ語 III (講読) (1),新本　史斉,1,オンライン,Coming Soon…,T1Thu4
44A05,20211222,中国語 III (演習) (1),殷　晴,1,オンライン,Coming Soon…,T1Thu4
44A06,20211223,中国語 IV (1),姚　毅,1,オンライン,Coming Soon…,T1Thu4
44A07,20211224,スペイン語 III (講読) (1),二宮　哲,1,オンライン,Coming Soon…,T1Thu4
44A08,20211225,交換留学生のための日本語 I (聴解・会話)(1),志村　ゆかり,1,オンライン,Coming Soon…,T1Thu4
44A09,20211226,ウェルネス研究(スポーツ心理学),井上　則子,1,オンライン,Coming Soon…,T1Thu4
44A10,20211227,イギリス文化史 a,菅　靖子,1,オンライン,Coming Soon…,T1Thu4
44A11,20211228,Journalistic English,Bernard Francis Wilson,1,オンライン,Coming Soon…,T1Thu4
44A12,20211229,ヨーロッパ文化(イギリス)(1),菅　靖子,1,オンライン,Coming Soon…,T1Thu4
44A13,20211230,プログラミング II (演習付)(1),杉村　大輔・大沼　亮,2,ハイブリッド,Coming Soon…,T1Thu4/T1Thu5
44A14,20211231,文化とジェンダー(1),木村　朗子,1,オンライン,Coming Soon…,T1Thu4
44B01,20211232,情報科学特論 b,栗原　一貴,2,ハイブリッド,Coming Soon…,T1Thu4/T2Thu4
44G01,20211233,異文化理解とコミュニケーション,John William Cheng,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G02,20211234,平和研究,川上　泰徳,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G03,20211235,Intensive Listening I,Christopher Piper,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G04,20211236,Oral English II (国),Paul Maxwell Shackleford,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G05,20211237,Oral English II (国),Iain B.M. Lambert / Soo-Hye Han,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G06,20211238,Oral English II (国),Lola Gayle Moriguchi,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G07,20211239,Composition II,岩田　祐子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G08,20211240,Composition II,増田　直子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G09,20211241,Composition II,安澤　梨花,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G10,20211242,Listening II,Virginia A. Jenkins,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G11,20211243,Listening II,Kenneth Biegel,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G12,20211244,ドイツ語 I (演習) b (国・多）,若林　恵,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G13,20211245,中国語 I (文法) B (英),橋本　幸枝,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G14,20211246,中国語 I (演習) g (国・多),呉　志剛,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G15,20211247,ロシア語 I (演習),松嵜　英也,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G16,20211248,スペイン語 I (文法) E (国・多),高畠　理恵,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G17,20211249,スペイン語 I (演習) f (国・多),浦　眞佐子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G18,20211250,韓国・朝鮮語 I (文法) D (国・多),金　愛慶,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G19,20211251,韓国・朝鮮語 II (講読) A (英),丁　元泰,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G20,20211252,日本語 I (聴解・会話),志村　ゆかり / 古川　敦子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G21,20211253,基礎セミナー,米須　初美,3,ハイブリッド,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G22,20211254,Literary Reading II,村越　麻子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G23,20211255,Academic Writing II,Keith Ford,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G24,20211256,Academic Writing II,高橋　百合子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G25,20211257,Academic Writing II,椿　清文,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G26,20211258,Academic Listening II,Anthony Tobin,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G27,20211259,Academic Writing & Presentation III,Lillian R. Swain,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G28,20211260,アメリカ文学特殊講義,須藤　彩子,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G29,20211261,３年セミナー,中井　博康,3,ハイブリッド,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G30,20211262,４年セミナー / プロジェクト,永井　敦,5,ハイブリッド,Coming Soon…,T1Thu4/T3Thu4/T3Thu5/T4Thu4/T4Thu5
44G31,20211263,イギリス文学概論(詩・演劇・小説),森　祐希子 / 阿部　曜子 / 原田　範行,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G32,20211264,ドイツ語 III (講読),新本　史斉,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G33,20211265,中国語 III (演習),殷　晴,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G34,20211266,中国語 IV,姚　毅,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44G35,20211267,スペイン語 III (講読),二宮　哲,3,オンライン,Coming Soon…,T1Thu4/T3Thu4/T4Thu4
44N01,20211268,世界の文学(東欧)(3),久山　宏一,1,オンライン(未確定),Coming Soon…,T3Thu4
44N02,20211269,日本史概説(3),岡本　真希子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N03,20211270,日本史概論(3),岡本　真希子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N04,20211271,ドイツ語 III (講読) (3),新本　史斉,1,オンライン(未確定),Coming Soon…,T3Thu4
44N05,20211272,中国語 III (演習) (3),殷　晴,1,オンライン(未確定),Coming Soon…,T3Thu4
44N06,20211273,中国語 IV (3),姚　毅,1,オンライン(未確定),Coming Soon…,T3Thu4
44N07,20211274,スペイン語 III (講読) (3),二宮　哲,1,オンライン(未確定),Coming Soon…,T3Thu4
44N08,20211275,交換留学生のための日本語 I (聴解・会話)(3),古川　敦子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N09,20211276,イギリス社会史 b,菅　靖子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N10,20211277,Film Reviewing,Bernard Francis Wilson,1,オンライン(未確定),Coming Soon…,T3Thu4
44N11,20211278,ヨーロッパ社会(イギリス史)(3),菅　靖子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N12,20211279,プログラミング II (演習付)(3),杉村　大輔・大沼　亮,2,オンライン(未確定),Coming Soon…,T3Thu4/T3Thu5
44N13,20211280,データサイエンス(演習付),中野　美由紀,2,オンライン(未確定),Coming Soon…,T3Thu4/T3Thu5
44N14,20211281,文化とジェンダー(3),木村　朗子,1,オンライン(未確定),Coming Soon…,T3Thu4
44N15,20211282,Intercultural Understanding (Japan and the World),Rita Zamzamah Nazeer-Ikeda,1,オンライン(未確定),Coming Soon…,T3Thu4
44R01,20211283,世界の文学(東欧)(4),久山　宏一,1,オンライン(未確定),Coming Soon…,T4Thu4
44R02,20211284,日本史概説(4),岡本　真希子,1,オンライン(未確定),Coming Soon…,T4Thu4
44R03,20211285,日本史概論(4),岡本　真希子,1,オンライン(未確定),Coming Soon…,T4Thu4
44R04,20211286,情報処理I b,白倉　悟子,1,オンライン(未確定),Coming Soon…,T4Thu4
44R05,20211287,青年期のメンタルヘルス,平井　利幸,1,オンライン(未確定),Coming Soon…,T4Thu4
44R06,20211288,ドイツ語 III (講読) (4),新本　史斉,1,オンライン(未確定),Coming Soon…,T4Thu4
